3.119996196539181685e-02
6.654363140909978769e-02
5.342132809149702840e-04
3.793723576827213312e-04
2.284524501168415031e-02
1.181147018097174484e-01
3.637105599081850993e-02
2.180914658228621291e-03
4.082684682780608472e-04
4.577820369297189423e-04
2.248895268749948745e-02
1.195623504636412343e-01
3.682208872670506006e-02
2.538656420857322762e-03
4.486955551621983162e-04
1.216746006286762403e-02
6.919323794138820686e-04
1.371949082143352145e-03
1.059169850807631808e-03
8.500526030757479898e-04
1.622873352954214404e-03
3.808888725776737611e-03
7.356577010978341928e-03
1.163903967120790382e-02
2.069272210399879242e-02
2.088003567766554534e-04
6.191727862256525029e-03
1.253137531488716407e-03
1.575313728524561268e-03
6.878194379614791442e-04
1.328419590938024596e-03
3.854128794243391609e-03
7.039177191337057937e-03
1.113797802644741521e-02
2.024325526435300296e-02
5.278388147610688606e-03
5.631892942538176301e-03
2.614720146254768118e-01
1.954797473053657919e+00
6.870363452297072460e-01
8.841021389597995481e-03
6.057153189763404659e-03
6.359887789114420341e-03
2.548069426817202721e-01
2.118929098123373933e+00
8.574276288418993808e-01
1.345346905930483970e-02
7.050977659050349823e-03
1.968534135237342275e-01
3.634838251533956469e-03
9.018359718310886564e-02
9.904991256821467360e-02
5.297990075674366417e-02
4.005722181676881211e-01
1.884706776253511684e+00
1.854056061096952845e+01
7.488021507905911278e+01
3.260666751943035138e+02
9.645656384362043256e-02
5.065073170231951805e-01
9.185372604932354190e-02
9.373478466356589822e-02
5.488005419473340057e-02
4.338930893844222814e-01
1.637708135006244570e+00
1.629263648473151349e+01
7.841934334379116933e+01
2.955920280737319104e+02
5.052242432703833996e-01
4.945321061362293880e-01
